data_year,nibrs_month_id,agency_id,month_num,inc_data_year,reported_status,report_date,update_flag,orig_format,data_home,ddocname,did,month_pub_status
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180602_INC,122063555,
2021,40364000,2243,11,2021,I,,,F,,2021_11_DCMPD0000_21180606_INC,122062967,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180607_INC,122063028,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180608_INC,122063093,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180610_INC,122063556,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180621_INC,122063318,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180626_INC,122063353,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180627_INC,122062818,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180628_INC,122063319,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180632_INC,122063159,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180633_INC,122063461,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180636_INC,122062904,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180637_INC,134720636,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180638_INC,122063055,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180644_INC,129298795,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180646_INC,122062954,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180648_INC,122063354,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180651_INC,122063125,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180655_INC,122062936,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180657_INC,122063314,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180662_INC,122063146,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180665_INC,122063022,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180667_INC,122063032,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180672_INC,122063561,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180677_INC,122063537,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180679_INC,122063417,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180681_INC,122063572,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180686_INC,122062934,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180688_INC,129297479,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180690_INC,122063610,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180691_INC,122063474,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180692_INC,122063559,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180702_INC,129298194,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180704_INC,122063480,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180705_INC,122063038,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180708_INC,122063169,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180716_INC,129298316,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180720_INC,122063383,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180722_INC,122063376,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180730_INC,122063074,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180733_INC,122062981,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180734_INC,122063603,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180738_INC,122062794,
2021,40380125,2243,12,2021,I,2021-12-11,,F,,2021_12_DCMPD0000_21180741_INC,122063217,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180748_INC,122063388,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21180749_INC,129298338,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180753_INC,122063261,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180754_INC,122063643,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180763_INC,122063271,
2021,40364000,2243,11,2021,I,,,F,,2021_11_DCMPD0000_21180767_INC,119210865,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180773_INC,122063642,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180785_INC,122063289,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180789_INC,122063393,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180790_INC,122062899,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180796_INC,122062892,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180798_INC,122063152,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180799_INC,122063238,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180806_INC,122062909,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180807_INC,122063899,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180809_INC,122063522,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180812_INC,122062912,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180816_INC,122063132,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180817_INC,122063077,
2021,40380125,2243,12,2021,I,2021-12-11,,F,,2021_12_DCMPD0000_21180818_INC,122063659,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180819_INC,122063593,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180820_INC,134720173,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180821_INC,122062938,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180822_INC,122063421,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180824_INC,122063503,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180825_INC,122063234,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180826_INC,122063616,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180827_INC,122063203,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180830_INC,122063315,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180839_INC,122063609,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180843_INC,129296833,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180852_INC,122063774,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180857_INC,129298094,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180858_INC,129297977,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180861_INC,122063226,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180865_INC,122063547,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180867_INC,122064112,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180887_INC,129298208,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180889_INC,122063499,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180892_INC,122063654,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180894_INC,122063631,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180896_INC,122062920,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180899_INC,129297959,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180902_INC,122062812,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180903_INC,122063401,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180910_INC,122063016,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180911_INC,122064398,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180914_INC,122063130,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180921_INC,122063021,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180923_INC,129298190,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180931_INC,122063416,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180933_INC,129298062,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180935_INC,122063233,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180937_INC,122063135,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180939_INC,122063062,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180940_INC,122063450,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180941_INC,134719771,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180942_INC,129297840,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180944_INC,122063317,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180945_INC,122063188,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180951_INC,122063502,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180960_INC,129297525,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180963_INC,122063406,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180965_INC,122062949,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180967_INC,122063269,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180969_INC,122063254,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180992_INC,122063313,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180996_INC,134720172,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21180997_INC,122063063,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181004_INC,129297555,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181005_INC,122063364,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181017_INC,122063035,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181024_INC,122063060,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181029_INC,122063197,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181032_INC,122063898,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181037_INC,122063358,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181039_INC,122063579,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181040_INC,122063448,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181041_INC,122063166,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181043_INC,122063164,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181046_INC,122063526,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181052_INC,122063629,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181053_INC,122063696,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181060_INC,122063595,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181063_INC,122063700,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181065_INC,122063221,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181070_INC,122063612,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181072_INC,122064326,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181081_INC,129298307,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181082_INC,129298014,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181083_INC,122063528,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181084_INC,122063229,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181087_INC,122062855,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181100_INC,129298595,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181102_INC,122063129,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181103_INC,122063569,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181108_INC,122063308,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181113_INC,122065669,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181114_INC,129298164,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181121_INC,122062885,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181122_INC,122063644,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181126_INC,122062955,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181127_INC,122063349,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181131_INC,122063302,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181132_INC,122063369,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181133_INC,122063525,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181135_INC,122063873,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181143_INC,122063066,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181144_INC,122063248,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181148_INC,122063331,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181149_INC,129297388,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181159_INC,122063425,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181161_INC,122062987,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181173_INC,122062940,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181175_INC,122062835,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181189_INC,122063058,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181190_INC,122063158,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181191_INC,122062993,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181193_INC,122063466,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181196_INC,122062913,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181197_INC,122063573,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181199_INC,129298413,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181200_INC,122063284,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181204_INC,122062820,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181206_INC,122063101,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181208_INC,122063184,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181209_INC,122063464,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181210_INC,129297956,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181211_INC,122063282,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181221_INC,122063487,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181225_INC,122063346,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181227_INC,122063345,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181228_INC,122063309,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181229_INC,122063477,
2021,40364000,2243,11,2021,I,,,F,,2021_11_DCMPD0000_21181239_INC,122062829,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181240_INC,122063447,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181241_INC,122063017,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181245_INC,134719623,
2021,40364000,2243,11,2021,I,,,F,,2021_11_DCMPD0000_21181248_INC,122063137,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181250_INC,122063441,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181253_INC,122063483,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181271_INC,122062861,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181275_INC,122063719,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181276_INC,122063325,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181281_INC,122063005,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181283_INC,122063037,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181286_INC,129297965,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181287_INC,122062831,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181292_INC,122063420,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181295_INC,122063047,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181298_INC,122063336,
2021,40337130,2243,9,2021,I,,,F,,2021_09_DCMPD0000_21181300_INC,129298228,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181309_INC,122063578,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181311_INC,134720741,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181312_INC,122063252,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181316_INC,122063039,
2021,40364000,2243,11,2021,I,,,F,,2021_11_DCMPD0000_21181323_INC,122063006,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181325_INC,129298242,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181326_INC,122063201,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181327_INC,122063329,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181329_INC,122064057,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181334_INC,129297668,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181335_INC,122062850,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181337_INC,122063244,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181341_INC,122063615,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181342_INC,134720325,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181354_INC,122062985,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181361_INC,122063213,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181363_INC,122062939,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181373_INC,129298217,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181374_INC,122063523,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181377_INC,122063079,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181378_INC,122062959,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181380_INC,129297439,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181383_INC,129298454,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181386_INC,122063344,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181387_INC,122062999,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181390_INC,122063682,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181408_INC,122063199,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181409_INC,122063745,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181412_INC,122063386,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181414_INC,122063115,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181415_INC,122063110,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181418_INC,122063575,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181426_INC,122063414,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181427_INC,122063162,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181428_INC,122063105,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181429_INC,122063550,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181435_INC,122063361,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181438_INC,122062974,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181442_INC,122063457,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181446_INC,122062948,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181447_INC,122063443,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181458_INC,122063486,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181459_INC,122063327,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181461_INC,129297999,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181464_INC,122063415,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181467_INC,122063278,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181476_INC,129298126,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181481_INC,122063508,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181488_INC,129297177,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181496_INC,122063168,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181497_INC,122064613,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181507_INC,122064082,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181511_INC,129297173,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181514_INC,122063263,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181515_INC,122062998,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181518_INC,122063378,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181520_INC,122063212,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181522_INC,122063088,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181530_INC,122062896,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181531_INC,129297428,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181532_INC,122062894,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181533_INC,122063064,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181535_INC,122063194,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181536_INC,129297490,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181537_INC,122063051,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181540_INC,122063695,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181542_INC,122063094,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181544_INC,122063565,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181545_INC,122063419,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181551_INC,122063735,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181554_INC,122063134,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181559_INC,122063437,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181560_INC,122063089,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181566_INC,122063407,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181574_INC,122063128,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181576_INC,122062972,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181583_INC,122063306,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181584_INC,122063151,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181586_INC,122062982,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181588_INC,122063649,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181591_INC,122063403,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181594_INC,122063599,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181599_INC,122062957,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181600_INC,122063760,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181604_INC,122063171,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181610_INC,122063460,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181612_INC,122063368,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181618_INC,122062961,
2021,40380125,2243,12,2021,I,2021-12-13,,F,,2021_12_DCMPD0000_21181623_INC,122063008,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181628_INC,122064027,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181630_INC,122063057,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181634_INC,122063150,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181635_INC,122063373,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181638_INC,122063264,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181654_INC,122063832,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181655_INC,122063494,
2021,40380125,2243,12,2021,I,2021-12-13,,F,,2021_12_DCMPD0000_21181656_INC,122063083,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181660_INC,122063438,
2021,40380125,2243,12,2021,I,,,F,,2021_12_DCMPD0000_21181665_INC,122063011,
