data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,5,156395374,76.500,1,13834063
2022,11,156395381,1.000,1,13834064
2022,7,156395286,1.000,9,13834059
2022,1,156395254,0.500,1,13834058
2022,8,156395253,3.500,9,13834057
2022,2,156395192,1.000,1,13834051
2022,12,156395186,1.000,9,13834049
2022,5,156395186,1.000,3,13834050
2022,1,156395176,1.000,11,13834047
2022,12,156395176,2.000,9,13834048
2022,10,158904491,1.000,1,14184985
2022,12,158904485,1.000,1,14184983
2022,8,158904465,0.500,1,14184979
2022,5,158904465,10.000,1,14184980
2022,8,158904476,1.000,1,14184981
2022,8,158904419,1.000,11,14184977
2022,5,158904432,0.100,1,14184978
2022,12,162957563,1.000,9,14725208
2022,15,158904336,1.000,11,14184975
2022,12,158919439,0.250,1,14188009
2022,12,158919243,2.000,1,14188000
2022,14,159813919,1.000,9,14308025
2022,11,158919261,1.000,9,14188002
2022,12,158919261,0.500,1,14188003
2022,2,158919217,49.700,1,14187995
2022,5,158919213,1.000,1,14187994
2022,1,158919324,3.000,1,14188006
2022,10,158919313,1.000,9,14188004
2022,2,158919313,4.000,1,14188005
2022,5,159813836,27.800,1,14308016
2022,10,159813838,0.500,3,14308017
2022,11,159813838,5.000,1,14308018
2022,16,159813838,0.500,1,14308019
2022,12,162957553,0.250,1,14725206
2022,5,161223589,186.000,1,14510761
2022,2,161223522,1.000,1,14510756
2022,10,161223522,1.000,11,14510757
2022,2,161223583,8.000,1,14510759
2022,8,161223587,15.000,1,14510760
2022,2,161223533,1.000,1,14510758
2022,2,161223435,1.000,1,14510751
2022,12,161223473,85.000,1,14510754
2022,11,161223456,1.000,1,14510753
2022,12,162957634,0.500,1,14725212
2022,12,161223434,1.000,1,14510750
2022,11,161223413,1.000,9,14510748
2022,10,162957754,2.000,5,14725221
2022,8,162957721,1.000,11,14725218
2022,10,162957760,3.000,9,14725222
2022,4,162957744,1.000,11,14725219
