"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,36682730,1,36863153
2019,36682729,1,36863152
2019,36682728,3,36863151
2019,37979656,1,38137666
2019,36678979,8,36866458
2019,36678998,1,36866477
2019,36679001,1,36866480
2019,36682750,1,36863173
2019,36679004,1,36866483
2019,36682752,1,36863175
2019,36682753,1,36863176
2019,36682754,1,36863177
2019,36679005,1,36866484
2019,36682756,1,36863179
2019,36679017,8,36866496
2019,36678970,1,36866449
2019,36678974,1,36866453
2019,36678976,1,36866455
2019,37979645,1,38137654
2019,37979644,1,38137653
2019,37971959,1,38142409
2019,37979649,1,38142414
2019,37971973,1,38142422
2019,37979658,1,38137668
2019,37971977,1,38142426
2019,37971975,1,38142424
2019,37971976,1,38142425
2019,37971974,1,38142423
2019,37971986,1,38142435
2019,37971999,1,38142448
2019,37971997,1,38142446
2019,37971998,1,38142447
2019,37979665,1,38137675
2019,37979664,1,38137674
2019,37971972,1,38142421
2019,37971993,1,38142442
2019,37979663,1,38137673
